OBJECTID	NAME	TYPE	OSM_ID	COMMUNE	SECTION	E1000	N1000	GZD	GRID100K	MGRS
690	Riobe	village	616390936	LA CHAPELLE	MARTINEAU	76	93	18Q	YF	18Q YF 7693
591	Risque	village	615909099	GANTHIER	GALETTE CHAMBON	4	52	18Q	ZF	18Q ZF 0452
76	Robert	village	613506757	CROIX-DES-BOUQUES	VARREUX	84	60	18Q	YF	18Q YF 8460
649	Robert	village	615930164	CABARET	BOUCASSIN	64	79	18Q	YF	18Q YF 6479
661	Robert	village	616356470	LES CAYES	MELON	31	29	18Q	XF	18Q XF 3129
48	Robinet	town	613232414	GRANDE SALINE	POTENEAU	38	30	18Q	YG	18Q YG 3830
1219	Robino	village	617186800	OUANAMINTHE	HAUT MARIBAHOUX	8	65	19Q	BB	19Q BB 0865
148	Rochasse	locality	613834675	JEREMIE	FOND ROUGE DAHERE	92	61	18Q	WF	18Q WF 9261
1742	Roche a Bateau	village	617911036	ROCHE-A-BATEAU	BEAULIEU	5	9	18Q	XF	18Q XF 0509
1548	Roche a Pierre	hamlet	617857066	LEOGANE	FOND D'OIE	56	32	18Q	YF	18Q YF 5632
875	Roche Blanche	hamlet	616680847	BELLE ANSE	MAPOU	86	22	19Q	AA	19Q AA 8622
829	Roche Blanche	hamlet	616620841	GANTHIER	GALETTE CHAMBON	4	48	18Q	ZF	18Q ZF 0448
293	Roches	village	614682079	LA TORTUE	MARE ROUGE	19	18	18Q	YH	18Q YH 1918
1650	Rock Maringoin	hamlet	617874057	LEOGANE	PALMISTE A VIN	48	40	18Q	YF	18Q YF 4840
1597	Rodaille	hamlet	617863704	MARIGOT	SAVANE DUBOIS	84	20	18Q	YF	18Q YF 8420
1475	Rodeau	village	617815668	BOUCAN CARRE	DES BAYES	5	91	18Q	ZF	18Q ZF 0591
415	Rosancour	village	615145838	KENSCOFF	BONGARS	79	39	18Q	YF	18Q YF 7939
1753	Roseaux	village	617914153	ROSEAUX	LES GOMMIERS	3	56	18Q	XF	18Q XF 0356
1442	Rosinde	village	617772367	PETIT-GOAVE	DES PALMES	29	30	18Q	YF	18Q YF 2930
47	Rossiano	town	613232364	GRANDE SALINE	POTENEAU	40	30	18Q	YG	18Q YG 4030
1188	Rousselin	hamlet	617136948	DAME-MARIE	BARIADELLE	60	51	18Q	WF	18Q WF 6051
1221	Rouvoye	village	617186802	OUANAMINTHE	HAUT MARIBAHOUX	9	67	19Q	BB	19Q BB 0967
1535	Royal	hamlet	617857031	JACMEL	COCHON GRAS	61	29	18Q	YF	18Q YF 6129
911	Royer	hamlet	616680935	THIOTTE	THIOTTE	2	19	19Q	BA	19Q BA 0219
198	Russian Field Hospital	hospital	614892906	PETION-VILLE	BELLEVUE CHARD	90	50	18Q	YF	18Q YF 9050
7	Russian Field Hospital	hospital	614892906	PETION-VILLE	BELLEVUE CHARD	90	50	18Q	YF	18Q YF 9050
707	Sable Cabaret	locality	616555261	JACMEL	LA MONTAGNE	58	17	18Q	YF	18Q YF 5817
304	Sabouce	village	614694621	LEOGANE	GRANDE RIVIERE	53	47	18Q	YF	18Q YF 5347
72	Saint Antoine	suburb	613336226	PORT-AU-PRINCE	TURGEAU	81	52	18Q	YF	18Q YF 8152
1116	Saint Clos	hamlet	616813227	COTE-DE-FER	JAMAIS VU	12	17	18Q	YF	18Q YF 1217
386	Saint Cyr	locality	615063164	JACMEL	BAS CAP-ROUGE	61	18	18Q	YF	18Q YF 6118
147	Saint Gerard	suburb	613781699	PORT-AU-PRINCE	MORNE L'HOPITAL	81	50	18Q	YF	18Q YF 8150
1556	Saint Hilaire	hamlet	617857631	JACMEL	MONTAGNE LA VOUTE	59	24	18Q	YF	18Q YF 5924
1746	Saint Jean de Sud	village	617911040	ST. JEAN DU SUD	TRICHET	25	98	18Q	XE	18Q XE 2598
1101	Saint Joseph	hamlet	616811778	BAINET	ORANGERS	26	17	18Q	YF	18Q YF 2617
1533	Saint Louis	hamlet	617857021	JACMEL	BAS COQ CHANTE	58	26	18Q	YF	18Q YF 5826
1792	Saint Michel de l' Attalaye	village	618035479	SAINT-MICHEL	PLATANA	79	43	18Q	YG	18Q YG 7943
635	Saint Phard	village	615922643	CROIX-DES-BOUQUES	ORANGERS	83	73	18Q	YF	18Q YF 8373
1065	Saint Rampas	hamlet	616809358	JACMEL	LA MONTAGNE	53	15	18Q	YF	18Q YF 5315
531	Sainte Claire	place_of_worship	617354915	DELMAS	ST. MARTIN	87	54	18Q	YF	18Q YF 8754
657	Sainte Hélène	locality	616348637	JEREMIE	FOND ROUGE DAHERE	93	61	18Q	WF	18Q WF 9361
1785	Sainte Suzanne	village	618032575	SAINTE SUZANE	SARAZIN	6	67	18Q	ZG	18Q ZG 0667
750	Saintil	hamlet	616582982	PORT-A-PIMENT	PARICOT	98	18	18Q	WF	18Q WF 9818
654	Saint-Louis Du Sud	town	616283177	ST. LOUIS DU SUD	BAIE DUMERLE	53	19	18Q	XF	18Q XF 5319
19	Saint-Marc	town	613007120	SAINT-MARC	CHARRETTE	42	13	18Q	YG	18Q YG 4213
30	Saint-Martin	suburb	613016021	PORT-AU-PRINCE	TURGEAU	81	53	18Q	YF	18Q YF 8153
633	Saintonge	village	615920423	MIREBALAIS	GRAND BOUCAN	99	74	18Q	YF	18Q YF 9974
367	Saint-Raphaël	town	614919790	ST. RAPHAEL	SAN YAGO	94	51	18Q	YG	18Q YG 9451
1472	Salmaitre	village	617813612	BOUCAN CARRE	DES BAYES	5	86	18Q	ZF	18Q ZF 0586
727	Samedi	hamlet	616580219	CHARDONNIERES	BONY	90	22	18Q	WF	18Q WF 9022
467	Sanitary Office	public_building	616956272	FORT LIBERTE	DUMAS	2	76	19Q	BB	19Q BB 0276
656	Sans-Souci Palace	ruins	618054006	MILOT	BONNET A L'EVEQUE	91	70	18Q	YG	18Q YG 9170
429	Santo	village	615160621	CROIX-DES-BOUQUES	VARREUX	91	56	18Q	YF	18Q YF 9156
79	Santo	village	613506760	CROIX-DES-BOUQUES	VARREUX	88	59	18Q	YF	18Q YF 8859
931	Santo	village	616685758	GRESSIER	MORNE CHANDELLE	61	51	18Q	YF	18Q YF 6151
333	Santo	village	614710441	GRESSIER	PETIT BOUCAN	60	51	18Q	YF	18Q YF 6051
932	Santo	village	616685764	GRESSIER	PETIT BOUCAN	60	51	18Q	YF	18Q YF 6051
933	Santo	village	616685765	GRESSIER	PETIT BOUCAN	60	51	18Q	YF	18Q YF 6051
934	Santo	village	616685766	GRESSIER	PETIT BOUCAN	60	51	18Q	YF	18Q YF 6051
935	Santo	village	616685767	GRESSIER	MORNE CHANDELLE	60	51	18Q	YF	18Q YF 6051
1469	Sarazin	village	617809782	MIREBALAIS	SARAZIN	8	87	18Q	ZF	18Q ZF 0887
22	Sarthe	suburb	613013483	DELMAS	VARREUX	83	58	18Q	YF	18Q YF 8358
1159	Satorfer	hamlet	616855687	BELLE ANSE	BAIS D'ORANGE	96	21	18Q	YF	18Q YF 9621
1110	Saufi	hamlet	616811802	BAINET	BAS GRANDOU	35	15	18Q	YF	18Q YF 3515
1795	Saut d'Eau	village	618044762	SAUT-D'EAU	RIVIERE CANOT	95	82	18Q	YF	18Q YF 9582
84	Savane Blonde	village	613506765	CROIX-DES-BOUQUES	PETIT BOIS	93	58	18Q	YF	18Q YF 9358
545	Savane Cheval	village	615865722	THOMAZEAU	CROCHUS	92	69	18Q	YF	18Q YF 9269
1691	Savane Henri	hamlet	617880904	MIRAGOANE	DESSOURCES	9	18	18Q	YF	18Q YF 0918
1718	Savane Sainton	hamlet	617885460	AQUIN	FONDS DES BLANCS	99	21	18Q	XF	18Q XF 9921
31	Savane Salée	suburb	613016206	PORT-AU-PRINCE	MARTISSANT	78	50	18Q	YF	18Q YF 7850
899	Savane Trompette	hamlet	616680899	THIOTTE	POT DE CHAMBRE	0	16	19Q	BA	19Q BA 0016
917	Savane Zombi	village	616680945	THIOTTE	THIOTTE	2	23	19Q	BA	19Q BA 0223
1347	Savanette	locality	617430301	PETIT-GOAVE	DES PLATONS	22	34	18Q	YF	18Q YF 2234
847	Savanette	village	616634469	SAVANETTE	LA HAYE	2	74	19Q	BA	19Q BA 0274
643	Sceurs de St. Joseph Clary	school	617931494	CAP HAITIEN	HAUT DU CAP	93	87	18Q	YG	18Q YG 9387
173	School of Professional	school	48564190	PORT DE PAIX	AUBERT	27	6	18Q	YH	18Q YH 2706
749	Sêche	hamlet	616582981	CHARDONNIERES	DEJOIE	95	20	18Q	WF	18Q WF 9520
268	Seguin	locality	614646130	BELLE ANSE	BAIS D'ORANGE	92	27	18Q	YF	18Q YF 9227
80	Seguy	village	613506761	CROIX-DES-BOUQUES	VARREUX	90	59	18Q	YF	18Q YF 9059
208	Seminaire	place_of_worship	615018350	CAP HAITIEN	HAUT DU CAP	93	87	18Q	YG	18Q YG 9387
70	Seminaire Adventiste	school	613530599	PORT-AU-PRINCE	MARTISSANT	79	50	18Q	YF	18Q YF 7950
94	Séminaire Adventiste	 	48344350	CARREFOUR	THOR	76	50	18Q	YF	18Q YF 7650
95	Séminaire Adventiste	 	48344352	CARREFOUR	THOR	76	50	18Q	YF	18Q YF 7650
96	Séminaire Adventiste	 	48344353	CARREFOUR	THOR	76	50	18Q	YF	18Q YF 7650
51	Service de la Circulation de Véhicules	 	48285102	DELMAS	ST. MARTIN	81	54	18Q	YF	18Q YF 8154
159	Service des Pompiers	fire_station	614440850	GONAIVES	PONT TAMARIN	42	52	18Q	YG	18Q YG 4252
77	Sibert	village	613506758	CROIX-DES-BOUQUES	VARREUX	84	60	18Q	YF	18Q YF 8460
327	Sigueneau	village	614704704	LEOGANE	GRANDE RIVIERE	53	49	18Q	YF	18Q YF 5349
1202	Sisal	hamlet	617186782	FORT LIBERTE	DUMAS	6	72	19Q	BB	19Q BB 0672
95	Slaughterhouse	abattoir	614223964	JACMEL	BAS CAP-ROUGE	60	18	18Q	YF	18Q YF 6018
463	Social Office	public_building	616956268	FORT LIBERTE	DUMAS	2	76	19Q	BB	19Q BB 0276
130	Soissons	suburb	613616997	PETION-VILLE	BELLEVUE CHARD	91	51	18Q	YF	18Q YF 9151
491	Soleil 19	suburb	615732757	DELMAS	VARREUX	80	56	18Q	YF	18Q YF 8056
496	Soleil 4	suburb	615732795	DELMAS	VARREUX	81	56	18Q	YF	18Q YF 8156
287	Sonson	locality	614675729	LEOGANE	CORMIERS	51	35	18Q	YF	18Q YF 5135
643	Sophie	village	615928666	CABARET	FONDS DES BLANCS (CA	75	78	18Q	YF	18Q YF 7578
77	Sorofos	 	48330474	DELMAS	ST. MARTIN	81	54	18Q	YF	18Q YF 8154
132	Sorofos	 	48381217	DELMAS	ST. MARTIN	81	54	18Q	YF	18Q YF 8154
341	Soulager	village	614763239	GRAND-GOAVE	GERARD	41	35	18Q	YF	18Q YF 4135
798	Soulé	hamlet	616590946	ANSE-D'AINAULT	GRANDOIT	62	43	18Q	WF	18Q WF 6243
1014	Source	village	616777892	ANSE-A-GALET	PETITE SOURCE	19	82	18Q	YF	18Q YF 1982
697	Source Colas	village	616401769	SAUT-D'EAU	LA SELLE	92	84	18Q	YF	18Q YF 9284
670	Source Figuier	village	616390885	ARCAHAIE	DES DELICES	69	88	18Q	YF	18Q YF 6988
274	Source Gabriel	locality	614663781	JACMEL	LAVANEAU	55	21	18Q	YF	18Q YF 5521
977	Source Philippe	village	616722307	POINTE A RAQUETTE	TROU LOUIS	97	81	18Q	XF	18Q XF 9781
804	Sources Chaudes	hamlet	616590974	MORON	L'ASSIVE / CHAUMEAU	75	43	18Q	WF	18Q WF 7543
1627	Sous Fort	hamlet	617870793	LA VALLEE	LA VALLEE	44	21	18Q	YF	18Q YF 4421
1120	Sous Fort	hamlet	616813231	COTE-DE-FER	JAMAIS VU	11	11	18Q	YF	18Q YF 1111
1338	Sous Savane	village	617422720	PETIT-GOAVE	RAVINE SECHE	21	36	18Q	YF	18Q YF 2136
10	Sous station de Péligre	 	48275793	PORT-AU-PRINCE	TURGEAU	81	50	18Q	YF	18Q YF 8150
1692	Sous Villa	village	617880933	COTE-DE-FER	JAMAIS VU	12	20	18Q	YF	18Q YF 1220
119	Souvenance	hamlet	613596895	GONAIVES	PONT TAMARIN	49	56	18Q	YG	18Q YG 4956
199	Spanish Field Hospital	hospital	614901602	DELMAS	ST. MARTIN	85	53	18Q	YF	18Q YF 8553
8	Spanish Field Hospital	hospital	614901602	DELMAS	ST. MARTIN	85	53	18Q	YF	18Q YF 8553
1260	Sri Lanka Coy	locality	617293339	JACMEL	BAS CAP-ROUGE	60	18	18Q	YF	18Q YF 6018
511	St Francois Xavier	place_of_worship	617306777	CARREFOUR	COUPEAU	68	41	18Q	YF	18Q YF 6841
634	St Joseph Church	place_of_worship	617928657	CAP HAITIEN	HAUT DU CAP	92	87	18Q	YG	18Q YG 9287
1703	St Jules	hamlet	617885444	AQUIN	FONDS DES BLANCS	93	26	18Q	XF	18Q XF 9326
424	St Marie School	school	616852032	LEOGANE	DESSSOURCES	50	48	18Q	YF	18Q YF 5048
123	St Michel Hospital	hospital	614380830	JACMEL	MONTAGNE LA VOUTE	59	18	18Q	YF	18Q YF 5918
3	St Michel Hospital	hospital	614380830	JACMEL	MONTAGNE LA VOUTE	59	18	18Q	YF	18Q YF 5918
535	St. Barthelemy	place_of_worship	617397889	LEOGANE	PARQUES	65	40	18Q	YF	18Q YF 6540
668	St. Boniface Hospital	hospital	618177759	AQUIN	FONDS DES BLANCS	97	21	18Q	XF	18Q XF 9721
278	St. Croix Hospital / Leogane	hospital	615529233	LEOGANE	PETITE RIVIERE	57	53	18Q	YF	18Q YF 5753
24	St. Croix Hospital / Leogane	hospital	615529233	LEOGANE	PETITE RIVIERE	57	53	18Q	YF	18Q YF 5753
25	St. Croix Hospital / Leogane	hospital	615529233	LEOGANE	PETITE RIVIERE	57	53	18Q	YF	18Q YF 5753
26	St. Croix Hospital / Leogane	hospital	615529233	LEOGANE	PETITE RIVIERE	57	53	18Q	YF	18Q YF 5753
277	St. Joseph Hospital	hospital	615428964	PORT-AU-PRINCE	TURGEAU	82	51	18Q	YF	18Q YF 8251
23	St. Joseph Hospital	hospital	615428964	PORT-AU-PRINCE	TURGEAU	82	51	18Q	YF	18Q YF 8251
272	St. Louis de Gonzague School	school	615333970	PORT-AU-PRINCE	TURGEAU	80	52	18Q	YF	18Q YF 8052
712	Ste. Helene	locality	616556486	JACMEL	MONTAGNE LA VOUTE	60	18	18Q	YF	18Q YF 6018
411	Steve Chapel Ebenezer	place_of_worship	616838837	LEOGANE	DESSSOURCES	50	47	18Q	YF	18Q YF 5047
222	Tabarre	suburb	614530368	DELMAS	BELLEVUE	90	54	18Q	YF	18Q YF 9054
1074	Tacia Hotel	collapsed	48472343	LEOGANE	PETITE RIVIERE	51	48	18Q	YF	18Q YF 5148
141	Tacia Hotel	collapsed	48472343	LEOGANE	PETITE RIVIERE	51	48	18Q	YF	18Q YF 5148
1293	Tamarin	hamlet	617383867	LEOGANE	ORANGERS	59	42	18Q	YF	18Q YF 5942
1640	Tambouye	hamlet	617870837	LA VALLEE	LA VALLEE	45	22	18Q	YF	18Q YF 4522
936	Tapage	suburb	616689760	DELMAS	BELLEVUE	91	54	18Q	YF	18Q YF 9154
861	Tapion	hamlet	616680831	BELLE ANSE	BELAIR	11	19	18Q	ZF	18Q ZF 1119
1376	Tapion	hamlet	617533393	TIBURON	BLACKTOTE	66	24	18Q	WF	18Q WF 6624
638	Tapion	village	615922691	CROIX-DES-BOUQUES	ORANGERS	86	72	18Q	YF	18Q YF 8672
1435	Tapion	village	617765973	GRAND-GOAVE	TETE A BOUF	29	39	18Q	YF	18Q YF 2939
801	Tapona	hamlet	616590963	ANSE-D'AINAULT	BOUDON	64	45	18Q	WF	18Q WF 6445
614	Taverneau	village	615918610	THOMAZEAU	TROU D'EAU	6	71	18Q	ZF	18Q ZF 0671
570	Telange	village	615896942	CROIX-DES-BOUQUES	BELLE FONTAINE	7	37	18Q	ZF	18Q ZF 0737
66	TELECO	 	48288058	PETION-VILLE	BELLEVUE CHARD	86	49	18Q	YF	18Q YF 8649
33	Télécommunications d'Haiti S.A.	 	48278098	PORT-AU-PRINCE	TURGEAU	80	52	18Q	YF	18Q YF 8052
330	Temple Protestant	place_of_worship	616073727	LES CAYES	BOURDET	31	12	18Q	XF	18Q XF 3112
904	Terlonge	hamlet	616680915	THIOTTE	THIOTTE	1	16	19Q	BA	19Q BA 0116
1631	Terne Brule	hamlet	617870801	JACMEL	LA MONTAGNE	49	19	18Q	YF	18Q YF 4919
1046	Terre Blance	hamlet	616782910	ANSE-A-GALET	PETITE ANSE	27	75	18Q	YF	18Q YF 2775
626	Terre Blanche	village	615920410	THOMAZEAU	CROCHUS	92	70	18Q	YF	18Q YF 9270
1168	Terre Blanche	village	616986762	BEAUMONT	BEAUMONT	11	40	18Q	XF	18Q XF 1140
307	Terre Cassee	village	614695400	LA TORTUE	MARE ROUGE	28	16	18Q	YH	18Q YH 2816
437	Terre des Homes	public_building	616872509	LES CAYES	BOURDET	31	11	18Q	XF	18Q XF 3111
1791	Terre Neuve	village	618035478	TERRE NEUVE	DOLAND	34	67	18Q	YG	18Q YG 3467
356	Terre Noire	locality	614856630	BAINET	BRESILIENNE	48	12	18Q	YF	18Q YF 4812
64	Terre Noire	suburb	613328643	DELMAS	VARREUX	83	57	18Q	YF	18Q YF 8357
584	Terre Pierre	village	615904917	GANTHIER	MARE ROSEAUX	14	40	18Q	ZF	18Q ZF 1440
1070	Terre Rouge	hamlet	616809401	JACMEL	LA MONTAGNE	55	17	18Q	YF	18Q YF 5517
1092	Terre Rouge	hamlet	616810512	BAINET	TROU MAHOT	42	13	18Q	YF	18Q YF 4213
1132	Terre Rouge	hamlet	616813243	BAINET	BAS DE GRIS GRIS	25	8	18Q	YF	18Q YF 2508
1020	Terre Rouge	hamlet	616777899	POINTE A RAQUETTE	POINTE A RAQUETTE	9	79	18Q	YF	18Q YF 0979
627	Terre Rouge	village	615920413	MIREBALAIS	GRAND BOUCAN	99	71	18Q	YF	18Q YF 9971
258	Terre Rouge	village	614614548	BELLE ANSE	BAIS D'ORANGE	94	18	18Q	YF	18Q YF 9418
972	Terre Seche	hamlet	616722152	ANSE-A-GALET	GRAND LAGON	1	86	18Q	YF	18Q YF 0186
371	Terrier Rouge	town	614926859	TERRIER ROUGE	FOND BLANC	90	74	19Q	AB	19Q AB 9074
260	Terry	village	614614551	JACMEL	FOND MELON	77	26	18Q	YF	18Q YF 7726
97	Tesserot	suburb	613522070	CARREFOUR	THOR	75	50	18Q	YF	18Q YF 7550
1583	Tessert	hamlet	617863655	MARIGOT	CORAIL SOULT	79	18	18Q	YF	18Q YF 7918
1207	Tetard	village	617186787	FERRIER	BAS MARIBAJOUX	7	68	19Q	BB	19Q BB 0768
1311	Tête Chadeau	village	617401180	CARREFOUR	MALANGA	72	36	18Q	YF	18Q YF 7236
15	Tête de l'Eau	suburb	613002987	PETION-VILLE	BELLEVUE CHARD	86	48	18Q	YF	18Q YF 8648
561	Tête Morne	village	615887628	BELLE ANSE	BELAIR	14	26	18Q	ZF	18Q ZF 1426
414	Texaco	fuel	616838846	LEOGANE	DESSSOURCES	50	47	18Q	YF	18Q YF 5047
551	The Old Petit Goave	hotel	617623906	PETIT-GOAVE	DES PALMES	26	40	18Q	YF	18Q YF 2640
46	Théard	town	613232363	GRANDE SALINE	POTENEAU	45	28	18Q	YG	18Q YG 4528
14	Théatre National	theatre	48276802	PORT-AU-PRINCE	MARTISSANT	79	51	18Q	YF	18Q YF 7951
909	Thiote	village	616680929	THIOTTE	THIOTTE	99	19	19Q	AA	19Q AA 9919
647	Thomas	village	615930162	CABARET	BOUCASSIN	64	77	18Q	YF	18Q YF 6477
1568	Thomas Brun	hamlet	617858272	JACMEL	BAS CAP-ROUGE	65	22	18Q	YF	18Q YF 6522
1567	Thomas Brun	hamlet	617858271	JACMEL	BAS CAP-ROUGE	63	21	18Q	YF	18Q YF 6321
1798	Thomassique	town	618044766	THOMASSIQUE	LOCIANE	1	12	19Q	BB	19Q BB 0112
363	Thomazeau	town	614895933	THOMAZEAU	GRANDE PLAINE	6	64	18Q	ZF	18Q ZF 0664
366	Thomonde	town	614912270	THOMONDE	CABRAL	87	5	19Q	AB	19Q AB 8705
96	Thor Le Volant	suburb	613522061	CARREFOUR	THOR	75	51	18Q	YF	18Q YF 7551
1441	Thozin	village	617768381	GRAND-GOAVE	TETE A BOUF	34	38	18Q	YF	18Q YF 3438
1439	Thozin	village	617768282	GRAND-GOAVE	TETE A BOUF	34	35	18Q	YF	18Q YF 3435
483	Ti Boucan	village	615604052	KENSCOFF	NOUVELLE TOURAINE	81	34	18Q	YF	18Q YF 8134
1106	Ti Bras	hamlet	616811793	BAINET	BAS GRANDOU	31	17	18Q	YF	18Q YF 3117
1007	Ti Calebasse	hamlet	616754249	POINTE A RAQUETTE	TROU LOUIS	92	86	18Q	XF	18Q XF 9286
506	Ti Canada	suburb	615732886	DELMAS	VARREUX	81	56	18Q	YF	18Q YF 8156
962	Ti Coma	hamlet	616722110	ANSE-A-GALET	GRAND LAGON	4	87	18Q	YF	18Q YF 0487
524	Ti Couline	village	615830927	CROIX-DES-BOUQUES	BELLE FONTAINE	99	32	18Q	YF	18Q YF 9932
108	Ti Desdunes	town	613588050	L'ESTERE	PONT DE L'ESTERE	47	38	18Q	YG	18Q YG 4738
270	Ti Feuille	village	614655894	MARIGOT	SAVANE DUBOIS	85	17	18Q	YF	18Q YF 8517
989	Ti Fond	hamlet	616723264	POINTE A RAQUETTE	GROS MANGLE	83	94	18Q	XF	18Q XF 8394
587	Ti Fond	village	615904941	GANTHIER	MARE ROSEAUX	12	43	18Q	ZF	18Q ZF 1243
966	Ti Fort Negre	village	616722115	ANSE-A-GALET	GRAND LAGON	6	84	18Q	YF	18Q YF 0684
494	Ti Haiti	suburb	615732783	DELMAS	VARREUX	81	56	18Q	YF	18Q YF 8156
1478	Ti Jeudi	village	617815692	BOUCAN CARRE	DES BAYES	6	92	18Q	ZF	18Q ZF 0692
1369	Ti L'Etang	hamlet	617528596	LES IROIS	CARCASSE	61	32	18Q	WF	18Q WF 6132
967	Ti Palmiste	village	616722117	POINTE A RAQUETTE	POINTE A RAQUETTE	4	84	18Q	YF	18Q YF 0484
1239	Ti Paradis	hamlet	617203107	LEOGANE	DESSSOURCES	51	46	18Q	YF	18Q YF 5146
1453	Ti Paradis	locality	617788161	GRAND-GOAVE	GERARD	37	38	18Q	YF	18Q YF 3738
585	Ti Place	village	615904920	GANTHIER	PAYS POURRI	15	43	18Q	ZF	18Q ZF 1543
417	Ti Place	village	615145840	KENSCOFF	BONGARS	81	40	18Q	YF	18Q YF 8140
605	Ti Place Leray	village	615909201	GANTHIER	BALAN	8	58	18Q	ZF	18Q ZF 0858
1384	Ti Plaine	hamlet	617533613	TIBURON	BLACKTOTE	73	25	18Q	WF	18Q WF 7325
664	Ti Pond	village	616390866	ARCAHAIE	DES DELICES	67	85	18Q	YF	18Q YF 6785
1154	Ti Port-de-Paix	suburb	616819879	PORT DE PAIX	AUBERT	26	6	18Q	YH	18Q YH 2606
1136	Ti Sale	hamlet	616813640	AQUIN	FRANGIPANE	4	12	18Q	YF	18Q YF 0412
921	Ti Simbi	hamlet	616680949	ANSE-A-PITRE	BOIS D'ORME	8	17	19Q	BA	19Q BA 0817
1030	Ti Source	village	616779124	ANSE-A-GALET	PETITE SOURCE	19	84	18Q	YF	18Q YF 1984
969	Ti Source	village	616722119	ANSE-A-GALET	PETITE SOURCE	17	84	18Q	YF	18Q YF 1784
816	Ti Zorange	hamlet	616620756	BELLE ANSE	BAIS D'ORANGE	94	25	18Q	YF	18Q YF 9425
516	Ti Zorange	village	615741012	BELLE ANSE	BAIS D'ORANGE	93	25	18Q	YF	18Q YF 9325
1555	Tiapon	hamlet	617857095	LEOGANE	FOND-DE-BOUDIN	53	32	18Q	YF	18Q YF 5332
1162	Tiburon	village	616875116	TIBURON	LOBY	63	26	18Q	WF	18Q WF 6326
1456	Ticoma	locality	617795994	GRAND-GOAVE	TETE A BOUF	35	33	18Q	YF	18Q YF 3533
82	Tilot	village	613506763	CROIX-DES-BOUQUES	VARREUX	89	61	18Q	YF	18Q YF 8961
679	Tioquin	village	616390915	CABARET	FONDS DES BLANCS (CA	79	83	18Q	YF	18Q YF 7983
1618	Tiquita	hamlet	617870739	LA VALLEE	LA VALLEE	43	21	18Q	YF	18Q YF 4321
205	Ti-Rivière	village	614494600	JACMEL	COCHON GRAS	65	32	18Q	YF	18Q YF 6532
1237	Tomarin	hamlet	617199586	LEOGANE	GRANDE RIVIERE	53	43	18Q	YF	18Q YF 5343
954	Tomarin	village	616721354	POINTE A RAQUETTE	LA SOURCE	88	92	18Q	XF	18Q XF 8892
403	Tomasin	village	615143486	PETION-VILLE	MONTAGNE NOIRE	83	45	18Q	YF	18Q YF 8345
1744	Torbeck	village	617911038	TORBECK	BOURY	22	8	18Q	XF	18Q XF 2208
533	Torcelle	suburb	615854495	DELMAS	ST. MARTIN	91	52	18Q	YF	18Q YF 9152
1173	Tosia	village	616986883	PESTEL	DUCHITY	18	39	18Q	XF	18Q XF 1839
442	Total	fuel	616872515	LES CAYES	BOURDET	32	12	18Q	XF	18Q XF 3212
840	Toulaleau	hamlet	616620861	CROIX-DES-BOUQUES	BELLE FONTAINE	14	36	18Q	ZF	18Q ZF 1436
447	Toulmain	village	615523548	JACMEL	FOND MELON	74	24	18Q	YF	18Q YF 7424
1619	Toulouye	hamlet	617870741	BAINET	TROU MAHOT	42	17	18Q	YF	18Q YF 4217
1413	Toupiase	hamlet	617575934	MORON	SOURCES CHAUDES	76	40	18Q	WF	18Q WF 7640
1513	Tourpine	village	617832251	JACMEL	MONTAGNE LA VOUTE	62	26	18Q	YF	18Q YF 6226
619	Toutier	village	615918620	MIREBALAIS	CRETE BRULEE	5	77	18Q	ZF	18Q ZF 0577
509	Training School for Teacher	school	617299412	FORT LIBERTE	DUMAS	3	75	19Q	BB	19Q BB 0375
1521	Tranquille	village	617832375	JACMEL	COCHON GRAS	69	27	18Q	YF	18Q YF 6927
203	Trefarend	village	614494456	CARREFOUR	CORAIL THOR	68	47	18Q	YF	18Q YF 6847
197	Trefarend	village	614494450	GRESSIER	MORNE CHANDELLE	67	47	18Q	YF	18Q YF 6747
1025	Tresor	hamlet	616779055	ANSE-A-GALET	PALMA	24	79	18Q	YF	18Q YF 2479
302	Tresor	village	614684154	LA TORTUE	MARE ROUGE	31	20	18Q	YH	18Q YH 3120
615	Triane	village	615918611	MIREBALAIS	GRAND BOUCAN	0	76	18Q	ZF	18Q ZF 0076
466	Tribunal	public_building	616956271	FORT LIBERTE	DUMAS	2	76	19Q	BB	19Q BB 0276
217	Tribunal Civil	courthouse	615030413	CAP HAITIEN	HAUT DU CAP	93	87	18Q	YG	18Q YG 9387
160	Tribunal de Paix	courthouse	614440853	GONAIVES	PONT TAMARIN	42	52	18Q	YG	18Q YG 4252
483	Tribunal de Paix	courthouse	617025609	JACMEL	BAS CAP-ROUGE	60	18	18Q	YF	18Q YF 6018
429	Tribunal De Paix	courthouse	616852038	LEOGANE	DESSSOURCES	49	48	18Q	YF	18Q YF 4948
453	Tribunal de Paix	public_building	616950639	FORT LIBERTE	DUMAS	2	76	19Q	BB	19Q BB 0276
350	Tribunal de Paiz	public_building	616290440	LES CAYES	BOURDET	32	11	18Q	XF	18Q XF 3211
629	Tribunal Premiere Instance du CH	courthouse	617926195	CAP HAITIEN	HAUT DU CAP	93	87	18Q	YG	18Q YG 9387
603	Triomphe	cinema	617883964	PORT-AU-PRINCE	TURGEAU	81	52	18Q	YF	18Q YF 8152
